ID,gender,feduc,peducd,meduc,meducd,educ,educd,educsubj,score,salary9606,salary1,date1,salary2,date2,salary3,date3,salary4,date4,salary5,date5,salarynow,jobprotection,jobeduc,cpn2014
14601,男,國(初)中,,國（初）中,,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,,20000,20000,9706,,9708,7000,9802,,9805,22000,9808,26000,4,4,0
11798,女,,,大學,公立,技術學院或科技大學,私立技職學院,服務領域,,0,8000,8909,,9101,10000,9107,,9207,22000,9307,35000,5,1,0
22485,男,五專,公立,高職,私立,大學,私立一般大學,社會科學、商業及法律領域,65,39000,39000,9709,,,,,,,,,39000,4,3,0
13435,男,高中普通科,公立,小學,公立,大學,私立一般大學,工程、製造及營造領域,42,32500,32500,9608,37500,9905,,,,,,,37500,4,4,0
13538,女,國(初)中,公立,國（初）中,,技術學院或科技大學,私立科技大學,人文及藝術領域,,0,8000,9007,,9009,27000,9208,18000,9210,,,26000,4,4,0
54396,女,,,國（初）中,,技術學院或科技大學,私立科技大學,醫藥衛生及社福領域,,0,0,9301,,9402,,9406,,9409,,9502,28000,4,4,0
18543,女,小學,,小學,,碩士,私立技職學院,醫藥衛生及社福領域,,20000,18000,9507,,9508,20000,9709,,,,,20000,2,5,0
22960,女,小學,,小學,,技術學院或科技大學,公立技職學院,社會科學、商業及法律領域,,0,19000,9206,,9610,,9706,26000,9710,,,33000,2,4,0
11616,女,小學,公立,小學,公立,技術學院或科技大學,私立科技大學,科學領域,,0,20000,9407,,9409,,9606,17400,9610,,,25000,4,3,0
54111,女,大學,私立,五專,,碩士,私立技職學院,社會科學、商業及法律領域,,0,5760,9209,,9307,6400,9401,,9403,,9409,35000,4,5,0
11526,女,國(初)中,,高職,,二專,公立技職學院,社會科學、商業及法律領域,,0,16720,9311,19000,9411,12000,9508,,9606,18000,9610,21000,4,3,0
51068,男,高職,公立,國（初）中,公立,技術學院或科技大學,私立技職學院,社會科學、商業及法律領域,,0,15000,9601,,9607,25000,9707,,,,,25000,4,4,0
15371,男,國(初)中,,國（初）中,,大學,公立一般大學,社會科學、商業及法律領域,68,0,19200,9407,,9409,45000,9601,,,,,45000,5,2,0
20548,男,技術學院、科技大學,私立,高中職業科,私立,技術學院或科技大學,私立技職學院,工程、製造及營造領域,,22000,22000,9807,30000,9907,,,,,,,30000,4,3,0
11769,女,小學,公立,小學,公立,高職,,,,0,19000,9206,16000,9209,,,,,,,19000,4,1,0
17695,男,大學,私立,大學,私立,碩士,私立一般大學,人文及藝術領域,40,6000,6000,9609,,9707,0,9908,,,,,0,3,4,0
16084,女,五專,私立,高中,公立,博士,公立一般大學,社會科學、商業及法律領域,60,0,18000,9207,5200,9209,20000,9307,,9309,,,,4,2,0
11985,女,士官學校,,高職,,大學,私立一般大學,醫藥衛生及社福領域,74,12000,12000,9607,,9609,,,,,,,,2,1,0
22325,女,大學,公立,高中,,大學,公立一般大學,教育領域,54,0,0,9608,,9702,40000,9709,70000,9808,,,70000,5,5,0
13157,男,大學,私立,大學,私立,大學,私立一般大學,工程、製造及營造領域,43,25000,25000,9808,,,,,,,,,26000,4,3,0
53258,女,高中,公立,高職,私立,五專,,,,30000,4500,9109,0,9302,,9407,35000,9504,30000,9701,30000,4,2,0
23763,女,國(初)中,,高職,公立,碩士,私立一般大學,社會科學、商業及法律領域,52,0,8000,9209,8000,9209,8000,9306,,9606,6000,9609,10000,1,2,0
17355,女,,,高中普通科,公立,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,,21000,9000,9303,18000,9409,21000,9702,18000,9708,17280,9907,17280,4,2,0
51106,女,五專,私立,國（初）中,,技術學院或科技大學,公立技職學院,社會科學、商業及法律領域,,25000,25000,9609,27800,9909,,,,,,,27800,4,2,0
11028,女,小學,,小學,,大學,私立一般大學,社會科學、商業及法律領域,,28800,6000,9208,8000,9402,10000,9512,28800,9606,,,33300,3,4,0
11929,女,五專,公立,五專,公立,碩士,公立一般大學,農學領域,56,12000,12000,9803,,9904,,,,,,,,2,5,0
10711,男,士官學校,公立,高中普通科,私立,技術學院或科技大學,私立技職學院,工程、製造及營造領域,,0,18000,9409,,9607,,9704,30000,9804,,,30000,4,4,0
12002,男,士官學校,公立,國（初）中,,技術學院或科技大學,私立技職學院,社會科學、商業及法律領域,,0,10000,9007,12000,9207,,9302,20000,9309,,9710,24000,4,4,0
14951,女,國(初)中,公立,小學,,大學,私立一般大學,社會科學、商業及法律領域,,29000,29000,9702,29000,9805,,9809,,,,,,4,4,0
50447,男,高中,,高中,,碩士,私立科技大學,工程、製造及營造領域,,0,27000,9206,,9209,27000,9301,,9302,27000,9306,,5,4,0
12916,男,高職,私立,小學,公立,碩士,私立一般大學,科學領域,52,0,8000,9206,,9312,,9909,,,,,,4,4,0
22692,女,國(初)中,公立,高職,私立,技術學院或科技大學,公立技職學院,社會科學、商業及法律領域,,0,20000,9212,17280,9312,,9411,15300,9601,,9605,21000,4,4,0
22052,女,小學,,國（初）中,,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,,0,6000,9111,11000,9212,12000,9303,18000,9306,6000,9406,20000,4,4,0
17947,女,小學,公立,高職,公立,技術學院或科技大學,公立科技大學,社會科學、商業及法律領域,,20000,10000,9305,20000,9610,20000,9704,22000,9803,30000,9809,30000,4,2,0
50993,男,高中普通科,公立,高中職業科,私立,大學,私立科技大學,社會科學、商業及法律領域,,0,16800,9107,,9108,5000,9306,,9309,,9806,,1,1,0
15791,男,五專,私立,其他（請說明）,公立,大學,公立一般大學,社會科學、商業及法律領域,54,0,7200,9401,,9410,,9811,,9911,,,,4,1,0
13906,男,高中,,國（初）中,,技術學院或科技大學,私立科技大學,醫藥衛生及社福領域,,0,17000,9206,,9396,,9496,,9609,0,9907,,4,5,0
22067,男,小學,,小學,,大學,私立一般大學,科學領域,52,9000,5000,9210,,9301,9000,9607,20000,9610,,9701,28000,4,2,0
24100,女,大學,公立,大學,私立,碩士,私立一般大學,社會科學、商業及法律領域,39,2000,2000,9809,,9901,,,,,,,,4,4,0
50757,女,國(初)中,,小學,,大學,私立一般大學,社會科學、商業及法律領域,,15000,15000,9802,25000,9809,,,,,,,25000,4,4,0
51047,男,高職,公立,高職,公立,大學,私立一般大學,工程、製造及營造領域,,0,14000,8906,,8909,31000,9007,,9009,15000,9307,25000,4,3,0
24027,男,高職,私立,國（初）中,公立,技術學院或科技大學,公立科技大學,社會科學、商業及法律領域,54,17000,7000,9309,23000,9407,,9503,,9509,17000,9606,18000,4,4,0
52719,女,高中普通科,私立,高中普通科,私立,五專,,,,30000,15000,9510,,9601,30000,9606,,9609,25000,9611,35000,4,2,0
21472,女,小學,,高中,公立,大學,公立一般學院,服務領域,,0,0,9702,4000,9708,30000,9907,,,,,30000,4,4,0
21606,男,高職,私立,高職,公立,大學,私立一般大學,工程、製造及營造領域,56,0,12672,9207,,9209,,9707,,9805,17280,9909,17280,3,4,0
52102,男,軍警官學校,公立,高中普通科,公立,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,45000,45000,9809,,,,,,,,,50000,4,4,0
17527,女,高職,公立,高職,公立,大學,私立一般大學,社會科學、商業及法律領域,54,35000,35000,9609,42500,9707,,,,,,,,5,5,0
22251,男,高職,,五專,公立,碩士,公立一般大學,科學領域,57,35000,35000,9809,,9812,35000,9911,,,,,35000,4,4,0
14791,女,高職,私立,高中,公立,高職,,,,0,10000,9010,,9111,20000,9201,25000,9306,28000,9409,30000,2,4,0
52797,男,國(初)中,,小學,,技術學院或科技大學,私立技職學院,科學領域,,33000,33000,9808,,,,,,,,,33000,4,4,0
50236,男,五專,私立,,,五專,,工程、製造及營造領域,,20000,20000,9611,17680,9707,,9808,,,,,,3,4,0
51394,男,國(初)中,,小學,,五專,,,,0,15000,9201,,9206,20000,9306,,,,,20000,4,4,0
18379,女,小學,,國（初）中,公立,技術學院或科技大學,公立科技大學,農學領域,,21000,21000,9607,21000,9704,,9709,18000,9803,,9807,28000,2,2,0
13074,女,五專,,大學,私立,碩士,私立一般大學,社會科學、商業及法律領域,,0,,,,,,,,,,,,,,0
24760,男,國(初)中,公立,國（初）中,公立,碩士,私立一般大學,人文及藝術領域,37,10000,10000,9702,,9901,,9903,,,,,,2,4,0
53563,男,高職,私立,高職,私立,技術學院或科技大學,私立技職學院,科學領域,,0,13600,9107,,9204,,9804,,9903,,,,2,2,0
14395,女,高職,私立,高職,公立,碩士,國外大學,其他領域,,20000,55000,9409,,9510,20000,9607,,9710,40000,9910,40000,4,4,0
18832,男,高中,,國（初）中,公立,二專,私立技職學院,科學領域,,0,13000,8809,26000,8903,,8909,43000,9207,,9802,60000,5,5,0
15064,男,大學,私立,高中,私立,碩士,公立一般大學,工程、製造及營造領域,,0,,,,,,,,,,,,,,0
21010,男,小學,,小學,,高中,,,44,22000,24000,9401,25000,9410,,9501,24000,9510,22000,9909,22000,3,5,0
15360,男,國(初)中,公立,無《A8》,,技術學院或科技大學,私立技職學院,工程、製造及營造領域,19,0,24000,9107,,9109,18000,9206,,9306,18000,9601,,4,4,0
20719,女,二專,私立,高職,,技術學院或科技大學,私立技職學院,社會科學、商業及法律領域,,15840,6480,9003,15840,9803,,,,,,,21000,4,4,0
12973,女,小學,公立,,,碩士,公立一般大學,教育領域,45,0,15000,9206,,9209,6120,9509,,9601,,9607,,2,2,0
52119,女,高職,,高職,,技術學院或科技大學,公立技職學院,社會科學、商業及法律領域,,27500,5000,9107,,9109,27500,9607,,,,,32500,4,4,0
18950,男,高中,,小學,,大學,公立一般大學,工程、製造及營造領域,52,31000,31000,9906,,,,,,,,,31000,5,2,0
23832,男,高職,,小學,公立,大學,私立一般大學,工程、製造及營造領域,,30000,30000,9812,,,,,,,,,30000,4,4,0
19420,男,高中普通科,公立,高職,私立,技術學院或科技大學,,工業類,,0,11000,9103,,9109,22000,9211,,9407,22000,9411,,1,2,0
51874,男,高中,私立,高中,私立,大學,私立一般大學,社會科學、商業及法律領域,,18000,11000,9107,,9110,20000,9512,,9601,18000,9704,,4,4,0
13761,男,碩士,國外,三專,公立,碩士,公立科技大學,人文及藝術領域,56,0,,,,,,,,,,,,,,0
51775,男,小學,公立,高職,公立,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,8000,8000,9606,16000,9701,,9709,,,,,,4,4,0
50233,男,小學,公立,小學,公立,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,22000,15000,9407,,9507,22000,9703,,9705,28500,9901,36000,3,4,0
12224,女,大學,私立,大學,私立,大學,私立科技大學,服務領域,40,22860,0,9407,,9408,22860,9608,,9703,25000,9707,,2,4,0
24028,男,五專,私立,國（初）中,公立,大學,私立一般大學,科學領域,37,6000,18000,9407,,9408,6000,9610,,9710,19000,9809,,4,5,0
51021,男,國(初)中,,國（初）中,,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,,0,10000,8911,18000,9404,,9606,遺漏值,9702,22500,9801,22500,4,2,0
20789,男,高職,私立,高職,私立,大學,私立一般大學,科學領域,,14500,14500,9207,,9209,10000,9502,,9603,14500,9707,16500,4,2,0
18386,男,二專,私立,小學,,碩士,私立一般大學,工程、製造及營造領域,,0,18000,9207,,9209,,9503,22000,9507,,9509,,2,1,0
51721,女,,,,,技術學院或科技大學,公立技職學院,服務領域,,0,15000,9202,,9407,20000,9504,,9607,21000,9701,22000,3,4,0
13956,女,大學,私立,二專,公立,大學,公立一般大學,教育領域,53,20000,20000,9702,,9707,44000,9812,,,,,44000,1,2,0
22316,女,小學,公立,小學,,技術學院或科技大學,私立技職學院,社會科學、商業及法律領域,,0,23000,9201,21000,9311,,9411,20000,9503,,9610,80000,5,4,0
18293,男,小學,,高職,私立,大學,公立一般大學,醫藥衛生及社福領域,52,31000,31000,9710,,9812,,,,,,,,2,2,0
22456,男,大學,私立,大學,私立,大學,私立一般大學,社會科學、商業及法律領域,55,20000,20000,9696,25000,9701,,,,,,,25000,2,5,0
20344,男,高職,私立,小學,,二專,私立技職學院,社會科學、商業及法律領域,,27000,27000,9702,27000,9708,,,,,,,27000,5,4,0
15103,女,二專,公立,國（初）中,公立,碩士,私立科技大學,工程、製造及營造領域,,0,18000,9307,,,,,,,,,25000,5,4,0
24269,男,小學,公立,小學,公立,大學,私立一般大學,科學領域,,0,4500,9201,,9203,25000,9308,,9310,,9702,32000,4,1,0
21145,男,大學,私立,小學,,碩士,公立一般大學,工程、製造及營造領域,61,0,,,,,,,,,,,,,,0
10250,男,國(初)中,公立,高中,公立,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,32,0,9600,9302,,9707,,9807,17280,9902,,9907,,1,1,0
15186,女,國(初)中,,國（初）中,,高職,,,,22000,22000,9403,,9503,18000,9506,,9507,22000,9703,22000,4,4,0
20261,女,高中,,高職,,大學,私立一般大學,人文及藝術領域,,28000,28000,9704,,9708,30000,9709,,,,,70000,4,2,0
23601,男,二專,私立,高中,,二專,私立科技大學,工程、製造及營造領域,,0,21600,9209,,9302,11400,9503,,9510,,9611,26000,4,3,0
19570,男,高職,,國（初）中,,碩士,私立一般大學,工程、製造及營造領域,55,30000,30000,9810,,9901,,,,,,,,3,2,0
21909,女,大學,公立,小學,,二專,公立技職學院,科學領域,,0,20000,9512,,,,,,,,,20000,2,2,0
51569,男,小學,公立,無《A8》,,技術學院或科技大學,私立技職學院,工程、製造及營造領域,,25000,25000,9712,,,,,,,,,26000,3,1,0
16681,男,高職,,高中職業科,,碩士,私立一般大學,工程、製造及營造領域,49,0,40000,9307,,9309,20000,9507,,9508,,9907,,4,4,0
19227,女,高中普通科,私立,高職,公立,碩士,公立一般大學,社會科學、商業及法律領域,67,0,,,,,,,,,,,,,,0
21658,男,國(初)中,公立,國（初）中,公立,碩士,私立一般大學,工程、製造及營造領域,49,0,18000,9307,,9309,,9806,,9810,,9909,,4,1,0
51189,男,小學,,小學,,技術學院或科技大學,公立技職學院,服務領域,,0,9000,9601,,9609,25000,9710,,,,,26000,3,4,0
13384,女,二專,私立,高職,公立,大學,公立一般大學,教育領域,60,36000,36000,9606,38000,9709,,,,,,,38000,5,5,0
24288,女,大學,私立,大學,私立,碩士,公立一般大學,人文及藝術領域,62,35000,35000,9902,35000,9908,,,,,,,35000,5,2,0
12435,女,國(初)中,公立,國（初）中,,高職,,,,0,27500,9204,,9304,25000,9312,,9403,,,,1,3,0
15178,女,高職,公立,高中,公立,碩士,公立一般大學,教育領域,65,0,,,,,,,,,,,,,,0
17935,男,五專,,五專,,大學,私立一般大學,醫藥衛生及社福領域,72,12000,12000,9706,,9808,52000,9908,,,,,52000,4,4,0
22049,男,高中普通科,公立,高職,,大學,公立一般學院,服務領域,52,0,65000,9601,,9603,,9606,,9607,,9706,37000,4,3,0
12236,女,小學,公立,國（初）中,公立,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,30000,12000,9504,,9604,30000,9609,,,,,30000,3,1,0
52385,男,高職,私立,高職,公立,技術學院或科技大學,,商業類,,0,8160,8909,,9001,19200,9201,,9211,9600,9309,12000,4,4,0
10521,男,高職,,高職,,技術學院或科技大學,私立技職學院,工程、製造及營造領域,,0,9000,9309,,9312,,9808,28000,9907,,,28000,2,4,0
13124,女,五專,私立,高職,私立,大學,私立一般大學,社會科學、商業及法律領域,,0,6120,9309,遺漏值,,遺漏值,,遺漏值,,遺漏值,,15000,4,2,0
22169,女,大學,私立,大學,私立,碩士,公立一般大學,人文及藝術領域,65,10000,10000,9908,,,,,,,,,10000,3,4,0
10774,男,大學,私立,其他（請說明）,私立,大學,私立一般大學,工程、製造及營造領域,56,0,0,9807,,9808,,9908,,,,,,2,4,0
51549,男,高職,公立,高中,公立,技術學院或科技大學,私立技職學院,工程、製造及營造領域,,21000,21000,9902,22000,9904,22000,9906,23000,9909,,,23000,5,2,0
14122,男,五專,私立,高職,,碩士,公立一般大學,社會科學、商業及法律領域,49,0,18000,9207,,9209,18000,9307,,9309,,9606,,4,4,0
